<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
HPQ,0,20121115,121716,13.02000,300
HPQ,0,20121115,121724,13.01500,100
HPQ,0,20121115,121724,13.01500,100
HPQ,0,20121115,121805,13.01000,200
HPQ,0,20121115,121805,13.01000,400
HPQ,0,20121115,121805,13.01000,100
HPQ,0,20121115,121805,13.01000,300
HPQ,0,20121115,121805,13.01000,800
HPQ,0,20121115,121805,13.01000,100
HPQ,0,20121115,121805,13.01000,200
HPQ,0,20121115,121805,13.01000,200
HPQ,0,20121115,121805,13.01000,200
HPQ,0,20121115,121805,13.01000,200
HPQ,0,20121115,121805,13.01000,400
HPQ,0,20121115,121805,13.01000,327
HPQ,0,20121115,121805,13.01000,100
HPQ,0,20121115,121806,13.00500,100
HPQ,0,20121115,121808,13.01000,500
HPQ,0,20121115,121808,13.01000,300
HPQ,0,20121115,121808,13.01000,100
HPQ,0,20121115,121808,13.01000,100
HPQ,0,20121115,121808,13.01000,100
HPQ,0,20121115,121808,13.01000,100
HPQ,0,20121115,121822,13.00500,100
HPQ,0,20121115,121825,13.01000,100
HPQ,0,20121115,121828,13.01000,100
HPQ,0,20121115,121831,13.01000,500
HPQ,0,20121115,121831,13.01000,200
HPQ,0,20121115,121831,13.01000,100
HPQ,0,20121115,121831,13.01000,1200
HPQ,0,20121115,121831,13.01000,1200
HPQ,0,20121115,121831,13.01000,100
HPQ,0,20121115,121831,13.01000,100
HPQ,0,20121115,121831,13.01000,1593
HPQ,0,20121115,121831,13.01000,100
HPQ,0,20121115,121831,13.01000,300
HPQ,0,20121115,121831,13.01000,200
HPQ,0,20121115,121831,13.01000,200
HPQ,0,20121115,121831,13.01000,1200
HPQ,0,20121115,121831,13.01000,1107
HPQ,0,20121115,121831,13.01000,1000
HPQ,0,20121115,121831,13.01000,100
HPQ,0,20121115,121831,13.01000,593
HPQ,0,20121115,121831,13.01000,500
HPQ,0,20121115,122215,13.01500,100
HPQ,0,20121115,122305,13.01500,200
HPQ,0,20121115,122335,13.01500,100
HPQ,0,20121115,122848,13.01500,100
HPQ,0,20121115,122851,13.01500,100
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,300
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,192
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,300
HPQ,0,20121115,122851,13.02000,200
HPQ,0,20121115,122851,13.02000,200
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,200
HPQ,0,20121115,122851,13.02000,1708
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122851,13.02000,100
HPQ,0,20121115,122852,13.02000,300
HPQ,0,20121115,122852,13.02000,200
HPQ,0,20121115,122852,13.02000,300
HPQ,0,20121115,122858,13.02500,100
HPQ,0,20121115,122858,13.02000,800
HPQ,0,20121115,122858,13.02000,100
HPQ,0,20121115,122858,13.02000,200
HPQ,0,20121115,122858,13.02000,100
HPQ,0,20121115,122858,13.02000,500
HPQ,0,20121115,122858,13.02000,400
HPQ,0,20121115,122858,13.02000,100
HPQ,0,20121115,122858,13.02000,300
HPQ,0,20121115,122905,13.01500,100
HPQ,0,20121115,122905,13.01500,300
HPQ,0,20121115,122921,13.02000,600
HPQ,0,20121115,122921,13.02000,500
HPQ,0,20121115,122921,13.02000,400
HPQ,0,20121115,122921,13.02000,600
HPQ,0,20121115,122921,13.02000,200
HPQ,0,20121115,122921,13.02000,100
HPQ,0,20121115,122921,13.02000,300
HPQ,0,20121115,122921,13.02000,100
HPQ,0,20121115,122921,13.02000,100
HPQ,0,20121115,122921,13.02000,1000
HPQ,0,20121115,122921,13.02000,200
HPQ,0,20121115,122921,13.02000,192
HPQ,0,20121115,122921,13.02000,800
HPQ,0,20121115,122921,13.02000,1000
HPQ,0,20121115,122921,13.02000,300
HPQ,0,20121115,122921,13.02000,500
HPQ,0,20121115,122921,13.02000,800
HPQ,0,20121115,122921,13.02000,200
HPQ,0,20121115,122921,13.02000,500
HPQ,0,20121115,122921,13.02000,100
HPQ,0,20121115,123000,13.02000,600
HPQ,0,20121115,123000,13.02000,100
HPQ,0,20121115,123000,13.02000,200
HPQ,0,20121115,123000,13.02000,800
HPQ,0,20121115,123047,13.02000,100
HPQ,0,20121115,123058,13.02000,500
HPQ,0,20121115,123058,13.02000,200
HPQ,0,20121115,123058,13.02000,800
HPQ,0,20121115,123058,13.02000,100
HPQ,0,20121115,123058,13.02000,400
HPQ,0,20121115,123058,13.02000,100
HPQ,0,20121115,123058,13.02000,1000
HPQ,0,20121115,123058,13.02000,500
HPQ,0,20121115,123058,13.02000,800
HPQ,0,20121115,123058,13.02000,100
HPQ,0,20121115,123058,13.02000,100
HPQ,0,20121115,123058,13.02000,400
HPQ,0,20121115,123058,13.02000,800
HPQ,0,20121115,123058,13.02000,200
HPQ,0,20121115,123058,13.02000,200
HPQ,0,20121115,123058,13.02000,600
HPQ,0,20121115,123058,13.02000,1850
HPQ,0,20121115,123058,13.02000,700
HPQ,0,20121115,123058,13.02000,100
HPQ,0,20121115,123058,13.02000,100
HPQ,0,20121115,123100,13.02000,200
HPQ,0,20121115,123120,13.01500,100
HPQ,0,20121115,123138,13.01500,100
HPQ,0,20121115,123138,13.01000,200
HPQ,0,20121115,123138,13.01000,200
HPQ,0,20121115,123138,13.01000,200
HPQ,0,20121115,123138,13.01000,200
HPQ,0,20121115,123138,13.01000,300
HPQ,0,20121115,123138,13.01000,100
HPQ,0,20121115,123138,13.01000,100
HPQ,0,20121115,123138,13.01000,500
HPQ,0,20121115,123138,13.01000,100
HPQ,0,20121115,123138,13.01000,400
HPQ,0,20121115,123138,13.01000,300
HPQ,0,20121115,123138,13.01000,300
HPQ,0,20121115,123138,13.01000,500
HPQ,0,20121115,123138,13.01000,800
HPQ,0,20121115,123138,13.01000,1000
HPQ,0,20121115,123138,13.01000,1000
HPQ,0,20121115,123138,13.01000,200
HPQ,0,20121115,123138,13.01000,400
HPQ,0,20121115,123138,13.01000,800
HPQ,0,20121115,123138,13.01000,200
HPQ,0,20121115,123138,13.01000,500
HPQ,0,20121115,123138,13.01000,800
HPQ,0,20121115,123138,13.01000,100
HPQ,0,20121115,123138,13.01000,1300
HPQ,0,20121115,123138,13.01000,300
HPQ,0,20121115,123138,13.01000,400
HPQ,0,20121115,123138,13.01000,3700
HPQ,0,20121115,123138,13.01000,200
HPQ,0,20121115,123138,13.01000,600
HPQ,0,20121115,123138,13.01000,100
HPQ,0,20121115,123138,13.01000,200
HPQ,0,20121115,123138,13.01000,500
HPQ,0,20121115,123138,13.01000,100
HPQ,0,20121115,123138,13.01000,300
HPQ,0,20121115,123138,13.01000,500
HPQ,0,20121115,123138,13.01000,600
HPQ,0,20121115,123138,13.01000,200
HPQ,0,20121115,123138,13.01500,100
HPQ,0,20121115,123138,13.01500,100
HPQ,0,20121115,123138,13.01500,100
HPQ,0,20121115,123138,13.01500,100
HPQ,0,20121115,123138,13.01500,100
HPQ,0,20121115,123139,13.01000,100
HPQ,0,20121115,123139,13.01000,100
HPQ,0,20121115,123139,13.01000,400
HPQ,0,20121115,123139,13.01000,300
HPQ,0,20121115,123139,13.01000,200
HPQ,0,20121115,123139,13.01000,100
HPQ,0,20121115,123311,13.01000,100
HPQ,0,20121115,123311,13.01000,100
HPQ,0,20121115,123311,13.01000,300
HPQ,0,20121115,123311,13.01000,200
HPQ,0,20121115,123311,13.01000,300
HPQ,0,20121115,123311,13.01000,100
HPQ,0,20121115,123311,13.01000,200
HPQ,0,20121115,123316,13.00500,100
HPQ,0,20121115,123459,13.01000,400
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,500
HPQ,0,20121115,123459,13.01000,299
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,201
HPQ,0,20121115,123459,13.01000,999
HPQ,0,20121115,123459,13.01000,100
HPQ,0,20121115,123459,13.01000,300
HPQ,0,20121115,123500,13.01000,100
HPQ,0,20121115,123501,13.01000,100
HPQ,0,20121115,123501,13.01000,100
HPQ,0,20121115,123501,13.01000,100
HPQ,0,20121115,123501,13.01000,100
HPQ,0,20121115,123501,13.01000,200
HPQ,0,20121115,123502,13.01000,100
HPQ,0,20121115,123502,13.01000,100
HPQ,0,20121115,123502,13.01000,100
HPQ,0,20121115,123502,13.01000,100
HPQ,0,20121115,123502,13.01000,100
HPQ,0,20121115,123504,13.01000,100
HPQ,0,20121115,123505,13.01000,100
HPQ,0,20121115,123505,13.01000,200
HPQ,0,20121115,123507,13.01000,100
